Open,High,Low,Close,Contact,Open.Int,Rtn..1.Day,Rtn..1.Day.1,Rtn..2.Day,Date,sma20,ema14,dn,mavg,up,pctB,rsi14,macd,signal
1290,1302,1281.15,1285.05,2244,660400,0.0047,0.0006,0.004,2001/01/12,1282.565,1289.118766,1216.60721,1282.565,1348.52279,0.518837805,50.12260756,-0.465858284,-1.384764739
1294.95,1294.95,1279.15,1285.8,520,658400,0.0006,0.0034,0.0091,2001/01/15,1281.0825,1288.676264,1216.837288,1281.0825,1345.327712,0.536714798,50.30766735,-0.160729061,-1.260589405
1283,1304.95,1280,1290.15,998,698000,0.0034,0.0057,0.014,2001/01/16,1279.535,1288.872762,1217.777149,1279.535,1341.292851,0.585940491,51.43320604,0.070356356,-1.081914505
1300,1312,1295.3,1297.5,926,698800,0.0057,0.0082,0.0255,2001/01/17,1278.885,1290.023061,1218.179777,1278.885,1339.590223,0.653322886,53.35564646,0.477243402,-0.839466209
1302,1310,1298,1308.15,532,696000,0.0082,0.0172,0.0308,2001/01/18,1279.4175,1292.439986,1217.887229,1279.4175,1340.947771,0.733482637,56.06914776,0.790266093,-0.555794453
1318,1337,1311,1330.6,1932,740400,0.0172,0.0135,0.0182,2001/01/19,1282.12,1297.527988,1216.705587,1282.12,1347.534413,0.870560538,61.19399904,1.097641038,-0.2345031
1339.95,1351,1334,1348.5,668,748400,0.0135,0.0047,0.0132,2001/01/22,1287.405,1304.324256,1218.561926,1287.405,1356.248074,0.943726551,64.72723404,1.309704981,0.094062805
1351.9,1361,1350.25,1354.8,548,733600,0.0047,0.0085,0.0099,2001/01/23,1294.61,1311.054355,1229.315233,1294.61,1359.904767,0.960909831,65.90389306,1.342966329,0.395826535
1367,1368.9,1360,1366.35,350,722000,0.0085,0.0014,-0.0166,2001/01/24,1301.67,1318.427108,1237.417223,1301.67,1365.922777,1.003324546,68.01077841,1.557300441,0.668765699
1365,1371.9,1356,1368.25,664,630000,0.0014,-0.018,0.0098,2001/01/25,1307.76,1325.07016,1242.515869,1307.76,1373.004131,0.963566602,68.35717031,1.738086359,0.913648438
1341,1357,1320,1343.65,1596,687200,-0.018,0.0282,0.022,2001/01/29,1311.61,1327.547472,1247.445223,1311.61,1375.774777,0.74966969,59.39021262,1.952691107,1.148472901
1350,1389.95,1350,1381.6,2258,699600,0.0282,-0.0061,-0.0152,2001/01/30,1318.19,1334.754476,1253.657105,1318.19,1382.722895,0.991299821,66.6567887,2.293459703,1.395484384
1388,1397,1371.6,1373.2,1134,698800,-0.0061,-0.0092,0.0063,2001/01/31,1323.2525,1339.880546,1258.140508,1323.2525,1388.364492,0.8835507,63.9299728,2.463194145,1.616145577
1365,1377,1348.15,1360.55,1546,826800,-0.0092,0.0156,0.0168,2001/02/01,1326.6525,1342.636473,1261.207688,1326.6525,1392.097312,0.758977746,59.95243616,2.487888407,1.804770279
1363,1387,1361,1381.8,1150,890800,0.0156,0.0011,0.0063,2001/02/02,1329.9925,1347.858277,1260.569922,1329.9925,1399.415078,0.873131493,64.00395236,2.598942735,1.971581579
1380,1396,1376.45,1383.35,670,873200,0.0011,0.0051,-0.0067,2001/02/05,1332.5975,1352.590506,1259.375656,1332.5975,1405.819344,0.84656666,64.28775477,2.731436167,2.12955171
1390,1398,1387,1390.45,632,905600,0.0051,-0.0118,0.0038,2001/02/06,1336.5225,1357.638439,1259.815691,1336.5225,1413.229309,0.851517036,65.62471623,2.879640458,2.30029328
1392,1392,1372,1374.05,644,869200,-0.0118,0.0158,0.023,2001/02/07,1339.57,1359.826647,1261.989555,1339.57,1417.150445,0.722220948,60.03397942,2.782951938,2.43647678
1370,1397,1365.25,1395.75,706,894000,0.0158,0.0071,0.0064,2001/02/08,1344.9275,1364.616427,1267.36743,1344.9275,1422.48757,0.827633149,64.36045564,2.711384804,2.544621052
1403,1418,1400,1405.7,986,918400,0.0071,-0.0007,-0.0088,2001/02/09,1351.2625,1370.094237,1275.602683,1351.2625,1426.922317,0.85975173,66.16890954,2.694362738,2.627029011
1414.95,1419.5,1400,1404.7,526,928400,-0.0007,-0.008,-0.0066,2001/02/12,1357.245,1374.708339,1284.612081,1357.245,1429.877919,0.826676945,65.8074895,2.668542473,2.668704874
1410,1414,1390.2,1393.4,818,898000,-0.008,0.0015,0.0189,2001/02/13,1362.625,1377.20056,1296.290073,1362.625,1428.959927,0.73196679,61.70593657,2.641935115,2.688564982
1392,1398.85,1384.75,1395.45,562,892400,0.0015,0.0174,-0.0063,2001/02/14,1367.89,1379.633819,1309.115749,1367.89,1426.664251,0.734456411,62.16662592,2.717512595,2.714078781
1399.1,1421,1398.55,1419.7,1248,960400,0.0174,-0.0233,-0.0231,2001/02/15,1374,1384.975976,1320.605347,1374,1427.394653,0.92794547,67.19431484,2.640972256,2.718748727
1425,1425,1375,1386.6,1212,879600,-0.0233,0.0003,-0.0008,2001/02/16,1377.9225,1385.192513,1333.718965,1377.9225,1422.126035,0.598153915,56.21349331,2.438290926,2.686177034
1392,1392,1372.25,1386.95,906,843200,0.0003,-0.0011,-0.0117,2001/02/19,1380.74,1385.426844,1342.131522,1380.74,1419.348478,0.58042275,56.29482502,2.287545247,2.620388677
1385,1394.8,1383.1,1385.45,806,806000,-0.0011,-0.0106,-0.0227,2001/02/20,1382.5875,1385.429932,1346.90116,1382.5875,1418.27384,0.540106382,55.81631759,2.020629385,2.535686171
1379.9,1386,1366,1370.75,1002,687200,-0.0106,-0.0122,-0.038,2001/02/21,1383.385,1383.472608,1349.553549,1383.385,1417.216451,0.313265475,51.22135452,1.700475316,2.423362895
1364.05,1367,1339,1354,1870,353200,-0.0122,-0.0261,-0.0263,2001/02/22,1382.7675,1379.542927,1347.303444,1382.7675,1418.231556,0.094413285,46.52177226,1.296925935,2.268092139
1359.05,1370,1315,1318.65,5166,1263200,-0.0261,-0.0002,-0.0105,2001/02/23,1380.2875,1371.42387,1335.419283,1380.2875,1425.155717,-0.186872629,38.49452789,0.900490625,2.071641933
1331,1332,1305,1318.4,2520,1120800,-0.0002,-0.0103,0.0276,2001/02/26,1379.025,1364.35402,1328.981694,1379.025,1429.068306,-0.105725366,38.44400663,0.401973516,1.822757311
1323,1333,1293,1304.8,1508,1012800,-0.0103,0.0384,0.0475,2001/02/27,1375.185,1356.413484,1315.637589,1375.185,1434.732411,-0.090999671,35.69916792,-0.13834041,1.50544031
1300,1365,1300,1354.85,3274,1154400,0.0384,0.0088,-0.0305,2001/02/28,1374.2675,1356.20502,1314.064167,1374.2675,1434.470833,0.338734011,49.88120621,-0.458887905,1.161011404
1360,1400.05,1355.25,1366.8,3044,1134800,0.0088,-0.039,-0.0661,2001/03/01,1374.58,1357.617684,1314.600258,1374.58,1434.559742,0.435144769,52.57097391,-0.653865842,0.81743843
1372.1,1392,1310,1313.5,2720,995200,-0.039,-0.0282,-0.0157,2001/03/02,1371.165,1351.735326,1305.692501,1371.165,1436.637499,0.059624262,41.79646069,-1.004821929,0.451619854
1315,1316,1267,1276.5,2404,1063600,-0.0282,0.0128,0.0063,2001/03/05,1365.8225,1341.703949,1288.783052,1365.8225,1442.861948,-0.07971924,36.24331854,-1.622252673,0.046855181
1302.05,1315,1258,1292.85,2070,1046800,0.0128,-0.0064,-0.0303,2001/03/07,1360.9425,1335.190089,1278.580414,1360.9425,1443.304586,0.086627155,40.03472076,-2.053782589,-0.370284586
1299.1,1304,1280,1284.55,806,1056000,-0.0064,-0.0241,-0.0628,2001/03/08,1356.4675,1328.438077,1267.945117,1356.4675,1444.989883,0.093789177,38.77416621,-2.41207592,-0.782395903
1250.05,1262,1230.05,1253.65,962,1055600,-0.0241,-0.0397,-0.1226,2001/03/09,1349.3625,1318.466334,1252.20308,1349.3625,1446.52192,0.007446112,34.42804112,-2.890910569,-1.203662702
1245,1255,1201,1203.85,720,1059600,-0.0397,-0.0863,-0.0299,2001/03/12,1339.27,1303.184156,1226.875546,1339.27,1451.664454,-0.102431858,28.82110154,-3.487344506,-1.635809149
1165,1184,1051,1100,2236,972000,-0.0863,0.0617,0.0755,2001/03/13,1324.035,1276.092935,1174.710179,1324.035,1473.359821,-0.250159949,21.10288138,-4.286434695,-2.096708514
1105,1175,1105,1167.9,900,992400,0.0617,0.0129,0.0017,2001/03/14,1312.76,1261.66721,1152.439301,1312.76,1473.080699,0.048218038,33.61969505,-4.634247324,-2.560637338
1157,1195,1155,1183,452,979600,0.0129,-0.0111,-0.003,2001/03/15,1302.1375,1251.178249,1137.057577,1302.1375,1467.217423,0.13915206,36.049484,-4.911856786,-3.033747443
1182,1200,1158.95,1169.9,790,1027600,-0.0111,0.0082,-0.0034,2001/03/16,1289.6475,1240.341149,1124.237272,1289.6475,1455.057728,0.138028731,34.85740936,-5.198812741,-3.499746422
1085,1185,1085,1179.5,332,1007600,0.0082,-0.0115,0.0081,2001/03/19,1279.2925,1232.228996,1113.527075,1279.2925,1445.057925,0.19899483,36.5141925,-5.71340594,-3.954319008
1160.05,1185,1155,1165.95,722,965600,-0.0115,0.0198,0.0055,2001/03/20,1268.2425,1223.391796,1103.193891,1268.2425,1433.291109,0.190114019,35.15512197,-6.332999029,-4.429787501
1158,1195,1143.1,1189.05,528,941600,0.0198,-0.014,-0.0243,2001/03/21,1258.4225,1218.81289,1099.167722,1258.4225,1417.677278,0.282196488,39.30281146,-6.534718909,-4.887858944
1190,1200,1171,1172.4,486,906800,-0.014,-0.0105,-0.0103,2001/03/22,1248.505,1212.624505,1093.827471,1248.505,1403.182529,0.253988182,37.44373741,-6.591725449,-5.299060598
1200,1200,1135,1160.1,1544,770000,-0.0105,0.0002,0.0108,2001/03/23,1238.81,1205.621238,1087.527431,1238.81,1390.092569,0.239857669,36.08578428,-6.796650912,-5.666761309
1159,1164,1147.55,1160.3,174,703200,0.0002,0.0106,0.0309,2001/03/26,1230.8925,1199.578406,1080.580999,1230.8925,1381.204001,0.265179312,36.12634792,-6.880254315,-5.954963489
1158,1175,1158,1172.65,304,682400,0.0106,0.02,0.0179,2001/03/27,1223.605,1195.987952,1076.880626,1223.605,1370.329374,0.326358094,38.71295103,-6.8074779,-6.196433553
1189,1200,1185,1196.1,540,684400,0.02,-0.0021,-0.0398,2001/03/28,1218.17,1196.002892,1075.893282,1218.17,1360.446718,0.422439875,43.39985607,-6.310596747,-6.351849105
1190,1200,1179.1,1193.6,750,625600,-0.0021,-0.0378,-0.0601,2001/03/29,1210.1075,1195.682506,1082.173528,1210.1075,1338.041472,0.435484298,43.02211772,-5.123444722,-6.34347488
1176,1176,1145,1148.45,470,740000,-0.0378,-0.0232,-0.0236,2001/03/30,1199.19,1189.384839,1090.838001,1199.19,1307.541999,0.265855726,36.79368841,-4.596063285,-6.219325696
1115,1129,1101.1,1121.85,1224,726800,-0.0232,-0.0005,-0.0163,2001/04/02,1189.6075,1180.380193,1089.828753,1189.6075,1289.386247,0.160461259,33.69837728,-4.315953265,-5.9952095
1118,1133,1117.05,1121.3,1014,678800,-0.0005,-0.0158,-0.0051,2001/04/03,1181.8475,1172.502834,1086.254354,1181.8475,1277.440646,0.183306268,33.63536968,-4.051373905,-5.719282278
1118.2,1118.2,1094,1103.55,618,647600,-0.0158,0.0109,0.0091,2001/04/04,1172.3825,1163.309123,1085.540729,1172.3825,1259.224271,0.103690143,31.58299078,-3.918748475,-5.422284836
1135,1138.5,1110,1115.55,1134,559600,0.0109,-0.0017,-0.0235,2001/04/06,1163.9325,1156.94124,1090.546123,1163.9325,1237.318877,0.170357754,34.49314277,-3.685706677,-5.076624366
1095,1115,1095,1113.6,444,529200,-0.0017,-0.0218,-0.0497,2001/04/09,1156.93,1151.162408,1093.006245,1156.93,1220.853755,0.161080609,34.23828281,-3.46297425,-4.696926581
1119,1119,1082.25,1089.3,344,526000,-0.0218,-0.0285,-0.0512,2001/04/10,1151.2025,1142.914087,1084.648045,1151.2025,1217.756955,0.034948487,31.14957184,-3.176373089,-4.293470491
1090,1090,1055,1058.25,860,480000,-0.0285,-0.0234,-0.0085,2001/04/11,1149.115,1131.625542,1074.176631,1149.115,1224.053369,-0.106264865,27.70973613,-3.089291531,-3.935547689
1050,1055,1010,1033.5,1776,521200,-0.0234,0.0152,0.0253,2001/04/12,1142.395,1118.542136,1052.740575,1142.395,1232.049425,-0.107304102,25.31044129,-3.219438797,-3.723991475
1034,1054.8,1007.1,1049.25,1030,587600,0.0152,0.0099,0.0458,2001/04/16,1135.7075,1109.303185,1039.455382,1135.7075,1231.959618,0.050880014,29.49419529,-3.325130153,-3.582776683
1130,1130,1043,1059.6,922,548800,0.0099,0.0356,0.0673,2001/04/17,1130.1925,1102.676094,1029.855795,1130.1925,1230.529205,0.148221953,32.18258339,-3.588857276,-3.501988239
1065,1099.9,1065,1097.3,1752,384800,0.0356,0.0306,0.0349,2001/04/18,1126.0825,1101.959281,1027.44162,1126.0825,1224.72338,0.354104607,41.00642121,-3.784994818,-3.472390563
1104,1144.95,1104,1130.9,1038,355600,0.0306,0.0042,0.0111,2001/04/19,1124.33,1105.818044,1027.353217,1124.33,1221.306783,0.533874087,47.55574962,-3.675790289,-3.445395209
1142,1142,1122,1135.65,256,311600,0.0042,0.0069,0.0071,2001/04/20,1121.66,1109.795638,1029.118801,1121.66,1214.201199,0.575587955,48.42741528,-3.690845584,-3.445966199
1136.9,1150,1135,1143.45,444,294800,0.0069,0.0002,0.0079,2001/04/23,1120.2125,1114.282886,1030.01525,1120.2125,1210.40975,0.628814903,49.89998408,-3.448043746,-3.444307254
1135,1147,1122.75,1143.7,480,266800,0.0002,0.0077,-0.0012,2001/04/24,1119.3925,1118.205168,1030.370119,1119.3925,1208.414881,0.636524657,49.94931246,-3.023446815,-3.427315445
1149,1155.75,1136.1,1152.45,278,249600,0.0077,-0.0088,-0.0429,2001/04/25,1119,1122.771146,1030.635737,1119,1207.364263,0.689273349,51.74031493,-2.694030621,-3.383397566
1154.95,1159,1140,1142.3,1014,168000,-0.0088,-0.0344,-0.0221,2001/04/26,1117.4825,1125.374993,1031.855721,1117.4825,1203.109279,0.644916697,49.52637736,-2.359060178,-3.287799942
1125.05,1125.05,1086,1103.05,2168,731600,-0.0344,0.0127,0.0249,2001/04/27,1112.83,1122.398327,1035.042601,1112.83,1190.617399,0.437136348,42.03582008,-2.047847173,-3.145879611
1109.9,1121,1100,1117.1,1418,469200,0.0127,0.012,-0.001,2001/04/30,1109.005,1121.691883,1040.512337,1109.005,1177.497663,0.559093921,45.22918199,-1.370634194,-2.89941038
1132,1139.1,1126.55,1130.5,664,373600,0.012,-0.0129,-0.0075,2001/05/02,1108.1075,1122.866299,1041.255063,1108.1075,1174.959937,0.667477067,48.16241371,-0.50916276,-2.53542904
1131,1131,1114.1,1115.95,396,366800,-0.0129,0.0055,0.0097,2001/05/03,1107.8125,1121.944126,1041.153443,1107.8125,1174.471557,0.561038217,45.32404576,0.137310801,-2.111751141
1105.05,1124,1105.05,1122.05,496,415200,0.0055,0.0042,0.0161,2001/05/04,1107.85,1121.958242,1041.159798,1107.85,1174.540202,0.606462416,46.74115624,0.733687267,-1.62013638
1130,1138,1125,1126.75,350,395600,0.0042,0.0118,0.0059,2001/05/07,1109.01,1122.597143,1041.853879,1109.01,1176.166121,0.632080291,47.86242791,1.112303838,-1.113431093
1130,1144,1129,1140.1,766,430000,0.0118,-0.0059,-0.0099,2001/05/08,1110.2375,1124.930858,1041.763557,1110.2375,1178.711443,0.7180574,51.01694628,1.376208459,-0.624580507
1143,1148.9,1125,1133.4,592,417200,-0.0059,-0.004,-0.0087,2001/05/09,1111.2275,1126.060077,1042.019123,1111.2275,1180.435877,0.660186533,49.40147085,1.570183272,-0.150778963
1132,1133,1119,1128.85,786,482000,-0.004,-0.0047,-0.0047,2001/05/10,1113.205,1126.432066,1044.35658,1113.205,1182.05342,0.613619166,48.28331018,1.529651362,0.281300097
1126,1130,1120,1123.5,394,460800,-0.0047,0,-0.0009,2001/05/11,1116.4675,1126.041124,1052.321446,1116.4675,1180.613554,0.55481631,46.93801941,1.372580874,0.661347657
1120.05,1130,1120,1123.5,460,470800,0,-0.0009,0.0019,2001/05/14,1120.9675,1125.702308,1069.325596,1120.9675,1172.609404,0.524519816,46.93801941,1.148079535,0.941204739
1122,1125,1100,1122.5,952,487200,-0.0009,0.0028,0.0246,2001/05/15,1124.63,1125.275333,1084.817685,1124.63,1164.442315,0.473249483,46.6562173,0.933698995,1.101522711
1129,1134.9,1122,1125.6,606,470000,0.0028,0.0218,0.0189,2001/05/16,1127.93,1125.318622,1101.550682,1127.93,1154.309318,0.455836614,47.70438584,1.067371956,1.20486284
1133.3,1156,1133.3,1150.1,1100,544000,0.0218,-0.0028,-0.0034,2001/05/17,1130.57,1128.622806,1106.514805,1130.57,1154.625195,0.905941422,55.19714945,1.186723957,1.25520025
1152,1161.85,1145,1146.85,860,481600,-0.0028,-0.0006,0.0057,2001/05/18,1131.3675,1131.053098,1106.285748,1131.3675,1156.449252,0.808640722,54.09002634,1.108227805,1.254747357
1140,1164.9,1138.25,1146.2,944,487200,-0.0006,0.0063,0.0184,2001/05/21,1131.895,1133.072685,1106.043232,1131.895,1157.746768,0.776673535,53.85735709,1.027995375,1.216057015
1147,1155,1147,1153.4,372,485600,0.0063,0.0121,0.0107,2001/05/22,1132.3925,1135.782994,1105.316435,1132.3925,1159.468565,0.887934885,56.10950097,0.846176189,1.135611783
1154,1169.35,1152,1167.3,1010,505600,0.0121,-0.0013,0.0021,2001/05/23,1133.5725,1139.985261,1102.820614,1133.5725,1164.324386,1.048381005,60.15299104,0.740020977,1.047875074
1167,1171,1162.25,1165.75,862,525200,-0.0013,0.0034,0.0165,2001/05/24,1134.2375,1143.42056,1101.37847,1134.2375,1167.09653,0.979510498,59.49477828,0.565847808,0.958238066
1169.9,1175,1157,1169.7,710,519600,0.0034,0.0131,0.0153,2001/05/25,1135.6075,1146.924485,1099.40356,1135.6075,1171.81144,0.970839637,60.67569746,0.585604938,0.895740889
1170,1186.95,1170,1185,404,520400,0.0131,0.0022,-0.0434,2001/05/28,1139.705,1152.001221,1100.724327,1139.705,1178.685673,1.080993041,64.93958055,0.812659479,0.882292054
1189.9,1191.45,1186,1187.55,368,498800,0.0022,-0.0454,-0.0556,2001/05/29,1143.2275,1156.741058,1100.501718,1143.2275,1185.953282,1.018685646,65.60888536,1.104075515,0.886370227
1152,1153.7,1131.2,1133.6,1414,494000,-0.0454,-0.0106,-0.0126,2001/06/01,1143.3825,1153.655583,1100.820354,1143.3825,1185.944646,0.385079808,45.72196049,1.211444275,0.889116929
1140,1140,1120,1121.55,1068,434800,-0.0106,-0.002,-0.0052,2001/06/04,1143.6625,1149.374839,1101.757299,1143.6625,1185.567701,0.236160435,42.61491987,1.280147755,0.908219146
1118.1,1138.45,1111,1119.35,2362,394000,-0.002,-0.0033,-0.0046,2001/06/05,1143.5275,1145.371527,1101.3283,1143.5275,1185.7267,0.213531299,42.05304469,1.347651301,0.943736471
1123,1133,1114.2,1115.7,1030,401600,-0.0033,-0.0013,0.0109,2001/06/06,1142.975,1141.415323,1099.63762,1142.975,1186.31238,0.185317848,41.08517219,1.186789023,0.981582341
1114,1118,1101.1,1114.2,1798,463600,-0.0013,0.0123,0.0109,2001/06/07,1141.68,1137.786614,1096.564954,1141.68,1186.795046,0.195445286,40.67089831,0.909550278,1.00041893
1120,1130.5,1117.1,1127.85,1438,463200,0.0123,-0.0013,-0.0037,2001/06/08,1141.4025,1136.461732,1096.019668,1141.4025,1186.785332,0.350686931,46.0063501,0.738565205,1.019609752
1127,1131.5,1120,1126.4,1582,440800,-0.0013,-0.0024,-0.0001,2001/06/11,1141.28,1135.120168,1095.749314,1141.28,1186.810686,0.336593722,45.53786463,0.554838412,1.016191249
1125,1127.3,1117,1123.65,852,436000,-0.0024,0.0023,-0.014,2001/06/12,1141.2875,1133.590812,1095.768483,1141.2875,1186.806517,0.306262291,44.61005165,0.209175101,0.949137429
1126,1130.5,1124.5,1126.25,1334,472000,0.0023,-0.0162,-0.0304,2001/06/13,1141.425,1132.612037,1096.105562,1141.425,1186.744438,0.332577361,45.73576243,-0.094129516,0.816003537
1123.75,1123.75,1106,1107.95,1938,488000,-0.0162,-0.0144,-0.024,2001/06/14,1140.6975,1129.323765,1093.748395,1140.6975,1187.646605,0.151244684,39.63070092,-0.482861147,0.627747379
1101.5,1104,1089,1092.05,3138,577600,-0.0144,-0.0098,0.0023,2001/06/15,1139.02,1124.35393,1087.827311,1139.02,1190.212689,0.041243086,35.23039968,-1.002784572,0.374088232
1088,1088,1070.55,1081.4,2496,640000,-0.0098,0.0122,0.0104,2001/06/18,1135.585,1118.626739,1078.902074,1135.585,1192.267926,0.022034201,32.61796921,-1.608206224,0.045659618
1080,1096.25,1078,1094.55,1838,655200,0.0122,-0.0018,-0.0042,2001/06/19,1132.97,1115.416507,1073.834601,1132.97,1192.105399,0.175152271,38.66568684,-1.780897036,-0.284083278
1092,1095,1081.25,1092.6,2194,621600,-0.0018,-0.0024,-0.0056,2001/06/20,1130.29,1112.374306,1068.977631,1130.29,1191.602369,0.192639507,38.11931781,-1.890940176,-0.595248884
1093.9,1097.6,1086.35,1090,2082,592800,-0.0024,-0.0033,-0.0195,2001/06/21,1127.12,1109.391066,1064.37565,1127.12,1189.86435,0.204196471,37.36125495,-1.99549348,-0.899033182
1089.5,1091.5,1080,1086.45,1108,575200,-0.0033,-0.0163,0.0088,2001/06/22,1123.0775,1106.332257,1060.792594,1123.0775,1185.362406,0.205968086,36.29979418,-2.091041759,-1.193019868
1078.1,1079.5,1066.3,1068.7,1570,567600,-0.0163,0.0256,0.0233,2001/06/25,1118.225,1101.314623,1054.881362,1118.225,1181.568638,0.109076764,31.48343093,-2.237395926,-1.464861093
1064,1098,1063.1,1096.05,2426,443200,0.0256,-0.0023,-0.0023,2001/06/26,1114.5425,1100.612673,1055.157449,1114.5425,1173.927551,0.344300041,43.84671612,-2.292318242,-1.709104285
1097.95,1100,1089.3,1093.55,1208,388800,-0.0023,0,0.0158,2001/06/27,1109.97,1099.670983,1059.589067,1109.97,1160.350933,0.337041525,43.08147863,-2.357747951,-1.917425041
1100,1104,1090.9,1093.5,1640,345200,0,0.0159,0.0096,2001/06/28,1105.2675,1098.848185,1069.207754,1105.2675,1141.327246,0.336833293,43.06529033,-2.405347008,-2.073265311
1098,1115,1094.4,1110.85,4418,785600,0.0159,-0.0062,-0.0321,2001/06/29,1104.13,1100.448427,1070.354026,1104.13,1137.905974,0.599478997,50.07560618,-2.377298065,-2.15871996
1113.95,1117.1,1102,1103.95,2322,844400,-0.0062,-0.0261,-0.0289,2001/07/02,1103.25,1100.915304,1070.431804,1103.25,1136.068196,0.510664815,47.56717533,-2.194105836,-2.204632049
1102,1102,1073,1075.15,4062,895200,-0.0261,-0.0028,-0.0011,2001/07/03,1101.04,1097.47993,1066.928747,1101.04,1135.151253,0.120506468,38.82506654,-2.014424165,-2.218352492
1073,1077.25,1065,1072.1,2956,917200,-0.0028,0.0018,-0.0031,2001/07/04,1098.86,1094.095939,1063.235716,1098.86,1134.484284,0.124413502,38.02798241,-1.752690279,-2.191374359
1075,1080,1071.6,1074,2368,989200,0.0018,-0.0048,-0.0128,2001/07/05,1096.85,1091.416481,1060.388102,1096.85,1133.311898,0.186659207,38.86993045,-1.528075339,-2.128822534
1070,1070.05,1064.1,1068.8,2330,1018800,-0.0048,-0.008,0.0065,2001/07/06,1093.8975,1088.40095,1058.404381,1093.8975,1129.390619,0.146445552,37.37339625,-1.299594783,-2.024622408
1063,1064,1056.1,1060.25,2926,1121200,-0.008,0.0146,0.0178,2001/07/09,1090.59,1084.64749,1055.50223,1090.59,1125.67777,0.067655624,34.98810838,-1.271776668,-1.911228899
1064,1078,1063,1075.75,4046,1080000,0.0146,0.0031,0.0218,2001/07/10,1088.195,1083.461158,1056.044418,1088.195,1120.345582,0.306457623,42.19125186,-1.194439423,-1.781972396
1071.25,1082.7,1071.25,1079.1,3738,1034400,0.0031,0.0186,0.0178,2001/07/11,1085.8375,1082.87967,1058.665163,1085.8375,1113.009837,0.376022808,43.64457695,-0.975455875,-1.623095604
